Code;Name;Elong.rad;PhiGd.rad;height.m;x.m;y.m;z.m;PhiGc.rad;rho.m;CosPhiGc;SinPhiGc
A52;Etyek;0,327341737199292;0,828055748286473;183,317644210877;4092098,7285311;1389502,50111585;4675431,7456;0,824708683030151;6366761,43831519;0,67756;0,73304
A53;Peschiera del Garda;0,18654602644091;0,792970668424562;119,010780088925;4405664,9715892;831527,30195468;4521399,6646;0,789612526864901;6367446,61719508;0,70294;0,70889
A54;Ostrorog;0,290103392278742;0,91853664964069;97,6760885920937;3717579,24780886;1109791,79267031;5045618,9912;0,915293773862608;6364770,56076459;0,60828;0,79108
A55;Osservatorio Astronomico Vallemare di Borbona;0,228954036605868;0,741518630903686;1193,89125820467;4588643,49602224;1069338,97494504;4286365,2056;0,738174747863647;6369620,21259526;0,73871;0,67204
A56;Parma;0,180112742818059;0,777268150478223;462,574329673404;4480700,81708715;815872,922545624;4450921,2176;0,773910603012062;6368125,95064439;0,71406;0,69784
A57;Osservatorio Astron. Margherita Hack, Firenze;0,193785652178182;0,763445546223875;207,668129549434;4529085,86275513;888825,801126255;4387586,2874;0,760090967856791;6368166,41478037;0,72364;0,68791
A58;Observatoire de Chalandray-Canotiers;0,043099160548748;0,849856334616029;86,4560225607445;4214265,77866027;181743,863349874;4768169,9012;0,846524391241036;6366200,67950752;0,66135;0,74758
A59;Karlovy Vary Observatory;0,22527139188416;0,87642765811819;610,916175855813;3986518,48774408;913554,548879936;4878639,286;0,873123051232893;6366163,11837885;0,64123;0,7649
A60;YSTAR-NEOPAT Station, Sutherland;0,363213489315532;-0,565132308471827;1743,01354270835;5041254,01573736;1916060,06918521;-3396997,364;-0,562099706245457;6373783,75307298;0,84556;-0,5326
A61;Tortona;0,15460301047091;0,783720627145699;125,797529377418;4471252,99590055;696829,938223562;4479877,9732;0,780362331559077;6367651,21303898;0,70949;0,70238
A62;Aichtal;0,161095635288329;0,848590851967799;384,574866119698;4169736,07712909;677598,079571267;4763067,3892;0,845258010237692;6366525,66667339;0,66233;0,74678
A63;Cosmosoz Obs., Tassin la Demi Lune;0,0830200765296143;0,798806425146363;238,268601618722;4441629,77351249;369593,95568371;4547486,2572;0,795449037245082;6367441,08700296;0,69879;0,71298
A64;Couvaloup de St-Cergue;0,106728629088705;0,810694490654019;1207,61359043958;4378031,19147861;469043,579616502;4600679,9448;0,807340435565898;6368156,32248644;0,69034;0,72132
A65;Le Couvent de Lentin;0,0420327643757794;0,769631830814472;502,291151175145;4584317,47232888;192805,09585955;4416160,3546;0,766275701751218;6368328,88359497;0,71939;0,69239
A66;Stazione Osservativa Astronomica, Livorno;0,180049910964987;0,759802407277953;37,3375393584096;4556491,75328636;829377,609956984;4370684,2164;0,756448984035508;6368073,87183539;0,72613;0,68526
A67;Chiusa di Pesio;0,134015106614385;0,77357779521897;561,665696199833;4529908,68775772;610736,869043123;4434210,4908;0,770220877593609;6368303,9279978;0,71665;0,69522
A68;Swedenborg Obs., Bockholmwik;0,168481868682769;0,956655568961303;12,2276736953953;3631535,3782534;617703,69858312;5189382,2668;0,953488663297851;6363905,66976975;0,57755;0,81362
A69;Osservatorio Palazzo Bindi Sergardi;0,197745804250958;0,756096702181703;278,949246879674;4557174,91452913;913095,069259381;4353718,364;0,752744854885624;6368394,57007417;0,7287;0,6826
A70;Lumijoki;0,439880567367887;1,13142836107982;25,0004971767011;2461544,08191604;1158487,89432484;5749510,5216;1,12883705699048;6360673,29034452;0,42654;0,90144
A71;Stixendorf;0,26971096529844;0,845241518271073;606,355023367614;4087264,85910804;1129912,057098;4749099,2626;0,84190610529851;6366818,60047094;0,66486;0,74459
A72;Radebeul Observatory;0,237752241365172;0,892147649150246;218,717363800631;3899243,93945901;944925,775344603;4941846,6534;0,888863256684441;6365440,78332673;0,62904;0,77481
A73;Penzing Astrometric Obs., Vienna;0,284305408503616;0,841146393568939;271,223583686082;4088828,46918538;1194843,77130195;4731495,5962;0,837807722751623;6366570,54190872;0,66788;0,74183
A74;Bergen-Enkheim Observatory;0,152932730376751;0,875435165202084;204,215264651181;4046665,20356885;623737,905603492;4874276,63824;0,872129167718835;6365777,32808444;0,641951;0,764216
A75;Fort Pius Observatory, Barcelona;0,038154642777848;0,722533540591756;61,2647458185007;4788026,62938836;182774,14704966;4195731,8362;0,719203066088344;6368890,87941253;0,75124;0,65783
A76;Andromeda Observatory, Miskolc;0,363649821628531;0,838978073838432;147,658300926322;3990797,46659995;1518799,85180694;4722183,5118;0,835637796940481;6366493,11068387;0,66948;0,74037
A77;Observatoire Chante-Perdrix, Dauban;0,0985674695063798;0,767938974067925;636,2572227676;4573652,06013766;452278,971940138;4408506,5866;0,764583331377562;6368499,01937311;0,72058;0,69119
A78;Stia;0,204466892667463;0,752851405132295;502,889453701921;4564949,44451492;946609,4842333;4338819,02896;0,749501095503074;6368687,73866979;0,730944;0,680264
A79;Zvezdno Obshtestvo Observatory, Plana;0,416145834870016;0,734147963606779;1431,58138511918;4338507,61257961;1917436,74399022;4251808,44308;0,730809069851289;6370014,67881051;0,743686;0,666622
A80;Lindenberg Observatory;0,246478887625143;0,911217317573309;115,891761545991;3798316,30015099;955635,823815948;5017172,4868;0,907962005945249;6364940,40082513;0,61408;0,78662
A81;Balzaretto Observatory, Rome;0,216478423112613;0,730768754110904;51,135631620775;4645667,68853833;1021696,79510399;4234893,6158;0,727431609782575;6368706,03424263;0,74578;0,66397
A82;Osservatorio Astronomico di Trieste;0,242153961738701;0,796624708559291;427,948123220073;4336725,77760308;1071175,01709474;4537919,0472;0,793267108885659;6367677,41537804;0,70037;0,71148
A83;Jakokoski Observatory;0,523544670391487;1,09480079504853;140,997858824397;2537911,65871293;1465080,89940932;5646248,435;1,09205983857493;6361413,28786182;0,45945;0,88525
A84;TUBITAK National Observatory;0,529415957995196;0,642722186680452;2541,6097211457;4413622,93691998;2582555,2735607;3803412,4448;0,639503900320473;6373037,37597402;0,80175;0,59632
A85;Odessa Astronomical Observatory, Kryzhanovka;0,537674856015633;0,812632922424405;43,1717664226034;3773436,14494902;2249999,64266687;4608333,7128;0,809278894059746;6366950,47417033;0,68881;0,72252
A86;Albigneux;0,0760038529365971;0,794783120893765;577,691547227584;4462620,38695572;339830,949933837;4529818,8094;0,79142538676931;6367866,5374362;0,7017;0,71021
A87;Rimbach;0,152999052888327;0,865750952845797;197,68996038788;4093264,41104611;631198,46205137;4834502,5572;0,86243412883659;6365975,18160462;0,64935;0,75798
A88;Bolzaneto;0,155357516306547;0,775917468035782;69,240512928387;4505200,50149085;705602,714888354;4444511,1869;0,772559903378963;6367761,49367817;0,714961;0,696835
A89;Sterni Observatory, Kempten;0,18030647436503;0,832672533415484;694,131072255223;4230494,1816481;771160,578752959;4695650,4494;0,829328418883406;6367173,84733066;0,67421;0,73621
A90;Sant Gervasi Observatory, Barcelona;0,0374041511994905;0,722597646423617;80,7888997460489;4787907,50428387;179171,181720531;4196050,7432;0,719267126763874;6368909,04484011;0,7512;0,65788
A91;Hankasalmi Observatory;0,464252345042736;1,08654520989084;125,305724646855;2662072,41310672;1333049,12936026;5621883,9402;1,08377252063502;6361542,93791928;0,46678;0,88143
A92;Urseanu Observatory, Bucharest;0,455403525735124;0,775772927981124;50,9706186773044;4095937,37730957;2005931,95249908;4443841,4822;0,772415375496322;6367746,31371413;0,71506;0,69673
A93;Lucca;0,181844109436037;0,765471531124805;27,7751624714217;4530469,01431897;833041,54850332;4396770,809;0,762116242736067;6367943,25179737;0,72222;0,68935
A94;Cormons;0,234881174745641;0,802107214494822;103,788765845557;4319837,52919214;1033728,78571414;4562028,4164;0,798750348956836;6367236,0371728;0,69641;0,71526
A95;Taurus Hill Observatory, Varkaus;0,495485012007174;1,08760863053809;160,162646294884;2613871,78140329;1412678,51769275;5625073,0102;1,0848400006789;6361558,97984507;0,46584;0,88193
A96;Klosterneuburg;0,28425653928456;0,842932154921417;374,28556134135;4080805,56735543;1192282,85419417;4739149,3642;0,839594854657492;6366635,62481486;0,66656;0,74303
A97;Stammersdorf;0,286616224433257;0,843040195026524;188,095064235994;4077369,00162551;1201728,62697625;4739468,2712;0,839702878181071;6366447,13808435;0,66646;0,74308
A98;Observatory Mazzarot-1, Baran;0,527250004393471;0,951048780503385;198,019809349624;3208726,83585119;1868213,43259088;5168844,656;0,947869617640089;6364204,9318579;0,58214;0,8104
A99;Osservatorio del Monte Baldo;0,189523558144812;0,797572207363391;1220,21134700823;4383375,51626235;840844,597570454;4542702,6522;0,794215152923171;6368449,4141146;0,69978;0,71223
B00;Savigny-le-Temple;0,0449718988361379;0,847799645571035;67,580808054905;4223730,43471775;190077,337112897;4759495,6308;0,844465989497644;6366225,47816594;0,66289;0,74622
B01;Taunus Observatory, Frankfurt;0,147417489940449;0,876531423909541;807,187879427526;4045116,40692332;600678,522907738;4879213,3186;0,873227042959558;6366357,20344425;0,64117;0,76499
B02;Kielce;0,360525682267461;0,88804097116182;324,958058118589;3773270,91855174;1422534,95016038;4925454,8336;0,884750984868713;6365633,07354812;0,63224;0,77224
B03;Alter Satzberg, Vienna;0,283961578640973;0,841549642504891;369,949990322176;4087463,46304065;1192919,63704023;4733281,4754;0,838211317018796;6366660,69046351;0,66759;0,74211
B04;OAVdA, Saint-Barthelemy;0,130524622643321;0,79918085176375;1655,39905680955;4418353,65376772;580001,456277219;4550165,076;0,795824270836723;6368850,20375706;0,698677;0,7134
B05;Ka-Dar Observatory, Barybino;0,661184825862264;0,964254333431365;203,302584214932;2876150,81369315;2237660,15555638;5217318,52;0,961104897456314;6363943,66835592;0,57134;0,818
B06;Montseny Astronomical Observatory;0,0442217563236307;0,728177865122499;197,260611171252;4763126,11658505;210771,212561329;4222698,61212;0,724842796644097;6368907,16491765;0,74752;0,662058
B07;Camorino;0,157137228544805;0,805718945128852;259,07380921856;4370821,65782385;692528,200730914;4578101,3292;0,802362978263534;6367314,11615073;0,69383;0,71778
B08;San Lazzaro di Savena;0,198630686181719;0,775900562313321;133,405130803891;4470577,67850898;899859,554878191;4444479,2962;0,772543034024402;6367826,01932863;0,71498;0,69683
B09;Capannoli;0,186240593821811;0,760723845864393;70,3295504821135;4547321,31770093;856825,293948883;4374957,5702;0,757370108329662;6368087,19254206;0,7255;0,68593
B10;Observatoire des Baronnies Provencales, Moydans;0,0962549082474873;0,775065769742856;817,542871323345;4543323,58895253;438672,80164079;4441162,6634;0,771708732113876;6368527,99818059;0,71564;0,69631
B11;Osservatorio Cima Rest, Magasa;0,185504064877469;0,798931777206957;1241,31974875602;4380639,21533717;822077,799338131;4548761,8852;0,795574937958095;6368441,4522992;0,69881;0,71318
B12;Koschny Observatory, Noordwijkerhout;0,0783757553900574;0,912203579854194;5,13077504636348;3899641,46925804;306264,706293863;5020935,5894;0,908949847845882;6364809,1763997;0,61329;0,78721
B13;Osservatorio di Tradate;0,155877100824866;0,797828856098996;338,248125104157;4407416,45286214;692634,206136156;4543212,9034;0,794471373304073;6367561,96813898;0,6995;0,71231
B14;Ca del Monte;0,158402592252501;0,782219298127085;690,215824623672;4475627,14831389;714940,584251389;4473499,8332;0,778861383012882;6368247,7313131;0,71061;0,70138
B15;Inastars Observatory, Potsdam (since 2006);0,22711795023277;0,914963045737924;44,5453658842082;3797648,67411111;877656,931013744;5031714,646;0,911713979381556;6364791,38851426;0,61111;0,7889
B16;1st Moscow Gymnasium Observatory, Lipki;0,644981189086749;0,973378717698143;221,207318062534;2873701,63550795;2161929,41248868;5250293,5038;0,970251117593365;6363778,88919384;0,56382;0,82317
B17;AZT-8 Evpatoria;0,578800049180375;0,789229685525108;46,3173217578467;3767322,24430274;2461774,69306477;4504599,64384;0,785871303454107;6367453,92469517;0,705588;0,706256
B18;Terskol;0,741778894731606;0,75528803268291;3139,15813653937;3430775,46530214;3143814,63578468;4351932,4848;0,75193803055603;6371272,01661886;0,72958;0,68232
B19;Observatorio Iluro, Matar~A^3;0,0426104683581896;0,724976552560955;95,8301132742273;4776905,20626636;203669,447345334;4207403,8324;0,721644024861785;6368873,65256454;0,74963;0,65966
B20;Observatorio Carmelita, Tiana;0,0395072729481436;0,724040189266983;187,997292142576;4781529,32372489;189003,528121981;4203002,9158;0,720708494275409;6368985,67414834;0,75026;0,65897
B21;Gaisberg Observatory, Schaerding;0,235172644730724;0,847235824673811;431,568561988307;4114478,87783008;985854,865418082;4757390,8446;0,843901902266936;6366601,44033395;0,66335;0,74589
B22;NA;0,0129869949640898;0,733378975416978;745,207066491756;4745701,29884612;61635,864118309;4247713,6772;0,730040271208023;6369344,6508324;0,74412;0,66598
B23;Fiamene;0,191480072236298;0,795448622808265;709,084660759181;4390863,89669016;851191,321279272;4532880,3166;0,792091029826398;6367983,69888758;0,70124;0,71069
B24;Cesson;0,0453488899545687;0,847430515657507;101,814962637795;4225442,52027331;191750,592311959;4757964,8772;0,844096577870742;6366267,55284872;0,66317;0,74598
B25;Catania;0,26277153619251;0,655349967822666;307,25779179009;4889544,4423654;1315245,45258987;3866045,7796;0,652107465164425;6370543,57369822;0,79386;0,60614
B26;Observatoire des Terres Blanches, Reillanne;0,0989025727227627;0,765820402818467;570,316395011321;4582766,820622;454731,080395942;4398748,0324;0,762465299891173;6368478,33789319;0,72204;0,68966
B27;Picard Observatory, St. Veit;0,247040883644285;0,846076908252125;746,786496397107;4108055,07345715;1036019,62182017;4752734,8024;0,842742225085632;6366941,27861233;0,66425;0,74516
B28;Mandi Observatory, Pagnacco;0,230097227265924;0,80455060593491;157,303947665772;4313865,8138524;1010505,47604585;4572871,2544;0,801194302031579;6367237,31977699;0,69466;0,71696
B29;LAmpolla Observatory, Tarragona;0,011695451317614;0,712218650700754;102,685388435878;4834363,25179528;56542,6381213933;4146301,2512;0,708897817922626;6369150,58590524;0,75801;0,65008
B30;Szamotuly-Galowo;0,289181858433688;0,917980404931678;78,6989410530883;3721290,23346396;1107165,73747548;5043450,4236;0,914736549194907;6364763,08649622;0,60872;0,79074
B31;Southern African Large Telescope, Sutherland;0,363216979974036;-0,565059959260241;1753,5480905811;5041485,80827551;1916168,30830078;-3396614,6756;-0,562027570276646;6373795,68195286;0,8456;-0,53254
B32;Gelenau;0,225995703523738;0,884929829035515;534,671239392991;3945079,09014706;907066,280934575;4913081,242;0,881635819991927;6365908,07002554;0,63467;0,7703
B33;Libbiano Observatory, Peccioli;0,188116822767705;0,760185578545845;155,817354410657;4548086,64917269;865808,849816715;4372533,877;0,756832078392878;6368184,17119955;0,72588;0,68555
B34;Green Island Observatory, Gecitkale;0,588626252869104;0,615376212892593;91,6876430546232;4336507,23789576;2894912,89254148;3661371,267;0,612213683856028;6371142,38065187;0,81748;0,57405
B35;Bareket Observatory, Macabim;0,611418507570897;0,556554204584176;268,514750311516;4438775,29399802;3111725,25297121;3350054,2536;0,553546034812661;6372473,90443063;0,84991;0,52524
B36;Redshed Observatory, Kallham;0,239328273679722;0,842556393108935;372,363848078581;4131971,76529474;1008221,21740469;4737554,8292;0,839218811275705;6366641,69339646;0,66684;0,74278
B37;Obs. de L Ametlla del Valles, Barcelona;0,0394329219220087;0,726950779788492;229,256829538302;4769294,10773146;188164,741541019;4216888,12658;0,723616706167802;6368965,20072866;0,748338;0,661147
B38;Santa Mama;0,206951717923527;0,761503010142323;346,848442924007;4525449,28673268;950153,100465097;4378739,80722;0,758149146669125;6368347,07443351;0,724995;0,686523
B39;Tradate;0,155459967133639;0,797828856098996;338,248125104157;4407704,99047047;690795,664036363;4543212,9034;0,794471373304073;6367561,96813898;0,6995;0,71231
B40;Skylive Observatory, Catania;0,263031590251057;0,656290438406999;482,999835835931;4885814,91786088;1315604,84816042;3870893,166;0,653046388114992;6370699,91686005;0,79331;0,6069
B41;Zlin Observatory;0,308792377909097;0,859005052567482;410,128145876365;3976983,66945257;1268643,80538097;4806693,8668;0,85568153638154;6366330,35124291;0,65449;0,75362
B42;Vitebsk;0,52931472889858;0,961000636367152;197,257350527186;3160104,46189469;1848651,18146525;5205455,1796;0,957843668208144;6364003,0662818;0,57401;0,81614
B43;Hennef;0,127564369699014;0,885690214658779;114,011456640624;4011137,17805276;514471,827793015;4915823,8422;0,88239698588387;6365471,44917733;0,63404;0,77073
B44;Eygalayes;0,097574377161995;0,77209081322633;861,042432111477;4555944,24660289;445959,612716032;4427641,0066;0,768734337800424;6368635,08435313;0,71772;0,69419
B45;Narama;0,347941858360582;0,87579855815478;382,036999290479;3847534,25152001;1395492,44748011;4875896,6858;0,872493083345965;6365947,49257242;0,64169;0,76447
B46;Sintini Observatory, Alfonsine;0,210388794819479;0,776748323162734;7,75401672533572;4455902,08089141;951553,147138862;4448242,3988;0,773390606182683;6367682,24590425;0,714373;0,69742
B47;Metsala Observatory, Espoo;0,431974225856352;1,0506598286361;54,5436561390524;2886046,6450003;1330504,04998364;5511542,1182;1,04775814135253;6362122,50627359;0,49826;0,86413
B48;Bocholt;0,115158569375838;0,904946962879343;3,68064321365267;3921982,28826358;453657,034974564;4992489,085;0,901681488197636;6364958,52607692;0,61901;0,78275
B49;Paus Observatory, Sabadell;0,036873396573959;0,725204058151304;202,696445022349;4777115,46778209;176228,34983476;4208558,27574;0,721871397528732;6368975,69347756;0,749492;0,659841
B50;Corner Observatory, Durmersheim;0,144455666199815;0,854211531610549;130,332990776997;4153608,74644279;604221,025656101;4786475,163;0,850883403305162;6366152,14650002;0,65808;0,75045
B51;Vallauris;0,123337007717758;0,760573907478601;148,094297999125;4592898,49611116;569364,349521715;4374319,7562;0,757220264091108;6368168,15792172;0,725612;0,68583
B52;Observatorio El Far;0,0523118810054;0,737402666240144;36,9870636781734;4721927,59005593;247238,480773487;4266229,41762;0,734060803361561;6368550,89293262;0,741344;0,668883
B53;Casal Lumbroso, Rome;0,215610994474372;0,73086113243599;64,1822863029129;4646178,36213308;1017584,75202584;4235340,0856;0,72752392531004;6368717,11893371;0,74572;0,66404
B54;Ager;0,0129835043055858;0,733364822814282;749,897745892286;4745765,28999117;61620,1265781532;4247649,8958;0,730026131248423;6369349,64222991;0,74413;0,66597
B55;Comeglians;0,22472859448679;0,811717508346088;780,309883052676;4287474,55659128;980072,801934819;4604857,6265;0,808363559698545;6367707,16434457;0,689553;0,721975
B56;Observatorio Sant Pere, Matar~A^3;0,0427492220337231;0,724989437467385;32,1328853774553;4776774,94339216;204327,897297944;4207422,96682;0,721656865724442;6368809,68244128;0,749614;0,659663
B57;Laietania Observatory, Parets del Vall~A"s;0,0388229293484367;0,725454574601274;115,855020616617;4775641,12014043;185497,582378765;4209693,58466;0,72212166139093;6368883,53937895;0,749316;0,660019
B58;Polaris Observatory, Budapest;0,332053951646752;0,829956614700937;142,905235812548;4077039,94192422;1405850,67953939;4683583,00852;0,826610598059967;6366680,50234218;0,676156;0,734318
B59;Borken;0,120057883119111;0,904671728651954;52,0731012611354;3921112,04133994;473035,35882577;4991443,07004;0,901405846999975;6365012,64828994;0,619231;0,782586
B60;Deep Sky Observatorium, Bad Bentheim;0,125232784351274;0,912796357899286;33,4125310325416;3878066,92264191;488216,062709502;5023269,98864;0,909543629905674;6364825,16328203;0,612824;0,787576
B61;Valldoreix Obs.,Sant Cugat del Valles;0,0356658032645041;0,723556240329293;147,496221756695;4784227,92944555;170705,720286457;4200668,51656;0,720224934178828;6368955,43318084;0,750575;0,658604
B62;Brelingen;0,169040548576332;0,917280511027967;72,0766764373258;3830652,08609121;653774,563873875;5040733,33596;0,914035436768347;6364770,94240648;0,609275;0,790314
B63;Solaris Observatory, Luczanowice;0,350950631458095;0,874612817620712;276,599164424478;3848702,56504903;1409033,74872803;4870972,76172;0,871305890353543;6365867,04107836;0,642589;0,763698
B64;Slope Rock Observatory, Hyvinkaa;0,434373879044919;1,05833050855137;104,465323788168;2844236,77444166;1319514,10749695;5535759,91578;1,05545517058621;6362030,97714294;0,491587;0,867927
B65;Komakallio Observatory, Kirkkonummi;0,425647407317873;1,05022112423852;42,109353568043;2896614,11541197;1313218,81773528;5510138,9274;1,04731794628461;6362118,20041932;0,49864;0,86391
B66;Osservatorio di Casasco;0,157200583996653;0,782195783191216;406,560492304997;4476388,78693884;709545,350440065;4473193,68248;0,778837720040075;6367964,58039316;0,710595;0,701332
B67;Sternwarte Mirasteilas, Falera;0,160992486329536;0,816886808959051;1335,33587041197;4317930,28885092;701223,062464743;4627863,57748;0,813535042397245;6368151,77696595;0,685858;0,725582
B68;Mount Matajur Observatory;0,236308854073772;0,806398156152579;1340,8859030677;4300052,28582336;1035487,08006772;4581877,18808;0,803042932519114;6368381,40507066;0,693458;0,718372
B69;Owls and Ravens Observatory, Holzgerlingen;0,157379654777907;0,848841001721729;476,595282235941;4171103,94565297;661920,841070035;4764189,94184;0,845508414885391;6366612,37450609;0,662152;0,746956
B70;Sant Celoni;0,0435232755569826;0,727639201891467;132,537041733803;4765502,409297;207541,337904465;4220096,331;0,724304526422329;6368853,87356896;0,74787;0,66165
B71;Observatorio El Vendrell;0,0265516939105897;0,718896714500721;23,638503842385;4805063,38381615;127612,562228559;4178319,514;0,715569450860981;6368930,29084182;0,75363;0,6551
B72;Soerth;0,134060485174936;0,884855897298024;261,006948035594;4011882,30078181;541080,248072911;4912570,9908;0,881561650021625;6365635,95957471;0,6347;0,77022
B73;Mauren Valley Observatory, Holzgerlingen;0,156818356890466;0,848947888028016;497,303396636149;4170983,43308989;659501,808123191;4764655,54606;0,845615400615875;6366630,81281052;0,662074;0,747029
B74;Santa Maria de Montmagastrell;0,0192921714198445;0,728154115351955;318,85587370186;4767091,29260864;91978,9538247546;4222666,72142;0,724819129285558;6369029,26356911;0,74755;0,662053
B75;Stazione Astronomica Betelgeuse, Magnago;0,15367955676368;0,79560311448705;200,369832141065;4418848,77933466;684483,802550384;4533205,60174;0,792245270792724;6367471,68334718;0,701074;0,710741
B76;Sternwarte Sch~APnfeld, Dresden;0,2425030275891;0,890680369863075;311,934043930442;3901831,05581111;965200,859987063;4936042,546;0,887393981768336;6365564,72782533;0,63019;0,7739
B77;Schafmatt Observatory, Aarau;0,138768161766341;0,827639786811313;824,615149194796;4282392,357726;598103,802199528;4674111,47062;0,824292831021712;6367411,60154557;0,677934;0,732833
B78;Astrophoton Observatory, Audorf;0,246582036583936;0,837120886077469;395,74456040631;4149568,92657435;1044464,21292795;4714453,20612;0,833779469258251;6366780,725074;0,670885;0,739158
B79;Marana Observatory;0,195649663819312;0,796529841413739;813,590406410264;4382521,71226813;868549,627640451;4537772,34998;0,793172432966012;6368065,08402819;0,70048;0,711457
B80;Osservatorio Astronomico Campomaggiore;0,222376937852653;0,736074395170253;204,832612409303;4617624,86895598;1044121,41234073;4260080,89066;0,732733516598389;6368746,98422504;0,742254;0,667919
B81;Caimari;0,0505970950153156;0,694152815518749;160,698450612117;4902780,5915406;248278,361263987;4058665,6076;0,690852258823248;6369589,16946566;0,76967;0,63634
B82;Maidbronn;0,174037251691867;0,869982439407363;254,457461769354;4058852,93039504;713611,04627479;4851978,6608;0,86667022098883;6365942,5665647;0,64613;0,76072
B83;Gi~A"res;0,10118877950995;0,788626856123996;217,678606373276;4480148,93188738;454894,443660802;4502016,49714;0,785268549442363;6367638,17653656;0,706034;0,705851
B84;Cyclops Observatory, Oostkapelle;0,0617453856124294;0,900100773495057;6,05435789296495;3964812,19633966;245120,443776696;4973348,28686;0,896827842227909;6365061,89809764;0,622812;0,779749
B85;Beilen Observatory;0,113622854167008;0,922696643372631;14,9286463700509;3833651,99402899;437474,725647531;5061608,98818;0,919461109526327;6364601,8961226;0,604962;0,793587
B86;Sternwarte Hagen;0,130124942244614;0,896148127490158;303,551535019986;3958523,61003374;518029,808677907;4957881,29736;0,892869494872856;6365441,93380047;0,625931;0,777324
B87;Banyoles;0,0483473656094949;0,735034958555367;205,198537656545;4733101,98361813;229011,475528052;4255176,101;0,731694797949284;6368769,44894184;0,74295;0,66715
B88;Bigmuskie Observatory, Mombercelli;0,144806651912391;0,782197090914242;190,051472016326;4484681,03041283;653989,20710791;4473046,98526;0,778838913500485;6367748,044631;0,71057;0,701309
B89;Observatori Astron~A^2mic de Tiana;0,0394776023508597;0,724168386603265;228,300922647002;4781025,07582454;188841,518945671;4203640,7298;0,720836604602731;6369023,2595096;0,75018;0,65907
B90;Malina River Observatory, Povoletto;0,232073987176733;0,805475625453209;155,592336350343;4307725,89715592;1018053,98497155;4576953,264;0,802119543513801;6367215,83599806;0,693994;0,7176
B91;Bollwiller;0,126631316680897;0,83540139737651;294,170380283818;4252733,772;541426,38811128;4707035,4293;0,83205879246183;6366715,7626156;0,672149;0,737995
B92;Chinon;0,00480646222706718;0,823257822527882;98,6926780133926;4343928,76684393;20879,0903186191;4654645,38734;0,819908227719527;6366779,1503799;0,681073;0,729781
B93;Hoogeveen;0,113072202788004;0,920008702000559;14,7232195411573;3847454,36654824;436903,714401407;5051244,51068;0,916768371181649;6364657,18361984;0,607102;0,791962
B94;Petrozavodsk;0,59832853818094;1,07813136226423;146,051754384321;2499195,49692713;1703666,15830831;5596690,2872;1,07532713017007;6361713,50201065;0,47422;0,87748
B95;Achternholt;0,142322873853878;0,92586061949599;11,4751075717039;3803577,44937233;545020,997996298;5073759,34488;0,922630850418903;6364533,22651298;0,602437;0,795492
B96;Brixiis Observatory, Kruibeke;0,0752291012816368;0,89297169227028;8,10716591903393;3996547,06304997;301225,111203976;4944978,32014;0,889688351399588;6365212,92506762;0,628378;0,775301
B97;Sterrenwacht Andromeda, Meppel;0,106671033223389;0,907654885004298;11,2122646167388;3912183,1878712;418906,701937381;5003140,5788;0,904393715361164;6364909,72218973;0,61688;0,78442
B98;Siena;0,197449098278118;0,756038110895777;330,499894238649;4557733,32852906;911800,442857305;4353482,37282;0,752686315115348;6368447,37059464;0,728746;0,682563
B99;Santa Coloma de Gramenet;0,0129904856225938;0,733372267596714;792,59148432535;4745764,85968588;61653,2582685861;4247713,6772;0,730033593052284;6369392,17752812;0,74413;0,66598
C00;Velikie Luki;0,53258722124607;0,982997803792433;115,489349327667;3054143,41354713;1800105,12722038;5284480,3342;0,979894294302237;6363481,97625364;0,55583;0,82853
C01;Lohrmann-Observatorium, Triebenberg;0,243000970024694;0,890593707891492;389,635739713471;3901814,26403553;967258,728939815;4935755,5297;0,887307240091347;6365644,24459186;0,630265;0,773855
C02;Observatorio Royal Park;0,0441655567217165;0,728349169041742;143,941610092016;4762373,32387066;210469,734132886;4223476,7452;0,725013937691278;6368850,21037126;0,7474;0,66218
C03;Clayhole Observatory, Jokela;0,435654078051257;1,0568331844013;96,0221071958918;2850091,215713;1326666,74871606;5531059,2266;1,05395265001785;6362050,04445817;0,492892;0,86719
C04;Kramatorsk;0,656821502732278;0,851679425827706;78,5348254439314;3333615,23337023;2570298,68172392;4775823,6692;0,848349034913858;6366154,06322535;0,65998;0,74878
C05;Konigsleiten;0,211451874866869;0,824624623794882;1589,89689896705;4241969,46795608;910584,340710395;4661654,9632;0,82127648967345;6368241,18611613;0,68023;0,73088
C06;Krasnoyarsk;1,62270940006622;0,977599140676024;166,050646440362;-185443,590097479;3568984,85015566;5265345,9142;0,974481963519378;6363639,66468337;0,56032;0,82553
C07;NA;0,0129887402933418;0,733364822814282;749,897745892286;4745764,96728389;61644,9753462595;4247649,8958;0,730026131248423;6369349,64222991;0,74413;0,66597
C08;Fiby;0,303270156155787;1,04516718562107;19,4268163155135;3061919,70618959;958144,991483671;5494002,2332;1,04224705213435;6362189,45413165;0,50302;0,86138
C09;Rouet;0,0663918011470887;0,764864135376828;205,253432670668;4599071,94443106;305790,096539411;4394104,74648;0,76150911917041;6368133,70276038;0,72266;0,688932
C10;Maisoncelles;0,0597988198976801;0,850284451871362;186,285312176784;4208663,18244214;251973,507207036;4770045,07436;0,846952922292633;6366291,41989309;0,661039;0,747874
